Data Source,Time,Value
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:23:41.06102,5496
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:24:41.052002,4724
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:25:41.059021,4377
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:26:41.048004,4740
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:27:41.057022,4550
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:28:41.048004,4661
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:29:41.054001,4835
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:30:41.06102,5134
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:31:41.082001,5087
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:32:41.057022,5402
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:33:41.048004,5228
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:34:41.054001,5497
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:35:41.06102,5607
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:36:41.035003,5103
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:37:41.04303,4944
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:38:41.035003,4613
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:39:41.056015,4724
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:40:41.048004,5103
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:41:41.054001,5008
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:42:41.060028,5229
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:43:41.035003,4817
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:44:41.056015,4587
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:45:41.048004,4660
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:46:41.039001,4675
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:47:41.062027,4518
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:48:41.05101,4786
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:49:41.058029,4912
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:50:41.049011,4517
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:51:41.040008,4881
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:52:41.045028,4881
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:53:41.053009,5010
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:54:41.058029,5057
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:55:41.049011,5183
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:56:41.055008,4521
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:57:41.033005,4583
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:58:41.055008,4647
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 17:59:41.06102,5057
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:00:41.052002,4647
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:01:41.058029,4868
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:02:41.033005,4693
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:03:41.039001,4822
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:04:41.077026,5422
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:05:41.083008,5233
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:06:41.058029,4775
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:07:41.050003,5137
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:08:41.057022,5216
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:09:41.079025,5627
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:10:41.053009,4902
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:11:41.06102,5059
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:12:41.035003,5123
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:13:41.072021,4837
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:14:41.048004,5165
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:15:41.053009,5353
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:16:41.044022,4976
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:17:41.052002,5023
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:18:41.090027,5039
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:19:41.034012,5211
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:20:41.056015,5259
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:21:41.031021,5070
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:22:41.053009,5385
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:23:41.059021,4567
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:24:41.050003,5134
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:25:41.056015,5307
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:26:41.031021,5133
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:27:41.055008,5605
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:28:41.045028,5355
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:29:41.036011,4881
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:30:41.04303,5134
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:31:41.032028,4977
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:32:41.055008,5103
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:33:41.060028,5816
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:34:41.05101,5515
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:35:41.073028,5611
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:36:41.034012,5343
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:37:41.056015,4807
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:38:41.047028,5232
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:39:41.03801,5280
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:40:41.045028,5594
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:41:41.035003,5406
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:42:41.041016,5580
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:43:41.032028,5418
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:44:41.03801,5208
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:45:41.060028,5241
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:46:41.035003,5067
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:47:41.060028,5760
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:48:41.035003,5256
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:49:41.040008,4704
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:50:41.079025,4752
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:51:41.053009,4973
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:52:41.060028,5131
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:53:41.05101,5734
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:54:41.057022,5450
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:55:41.048004,5119
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:56:41.053009,5481
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:57:41.06102,5292
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:58:41.052002,5338
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 18:59:41.042023,5245
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:00:41.033005,5276
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:01:41.054001,5419
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:02:41.06102,5559
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:03:41.037002,4900
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:04:41.07402,4726
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:05:41.048004,5264
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:06:41.039001,4584
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:07:41.048004,4506
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:08:41.055008,4806
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:09:41.060028,4963
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:10:41.052002,4727
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:11:41.042023,4915
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:12:41.049011,4773
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:13:41.055008,4929
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:14:41.060028,5275
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:15:41.052002,4851
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:16:41.058029,5069
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:17:41.034012,4675
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:18:41.056015,4709
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:19:41.062027,5099
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:20:41.054001,5150
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:21:41.060028,5166
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:22:41.050003,5434
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:23:41.056015,5118
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:24:41.047028,4850
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:25:41.054001,5087
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:26:41.060028,4914
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:27:41.05101,4677
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:28:41.042023,4298
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:29:41.048004,4243
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:30:41.070007,4361
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:31:41.06102,4676
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:32:41.067001,4164
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:33:41.042023,4659
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:34:41.049011,4383
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:35:41.055008,4422
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:36:41.06102,5038
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:37:41.085007,4944
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:38:41.091018,4928
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:39:41.052002,4865
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:40:41.042023,4691
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:41:41.048004,4455
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:42:41.039001,4487
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:43:41.06102,4409
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:44:41.035003,4711
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:45:41.057022,4916
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:46:41.048004,4963
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:47:41.057022,4869
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:48:41.047028,5168
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:49:41.03801,4569
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:50:41.060028,4380
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:51:41.050003,4395
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:52:41.042023,4945
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:53:41.047028,4947
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:54:41.055008,5090
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:55:41.060028,5657
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:56:41.083008,5342
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:57:41.060028,5356
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:58:41.050003,4885
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 19:59:41.088028,4883
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:00:41.047028,4601
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:01:41.054001,4159
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:02:41.060028,4553
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:03:41.05101,4675
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:04:41.041016,4345
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:05:41.048004,4290
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:06:41.054001,4580
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:07:41.04602,4707
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:08:41.037002,4407
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:09:41.04303,4202
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:10:41.033005,4384
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:11:41.041016,4321
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:12:41.04602,4367
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:13:41.052002,4648
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:14:41.04303,5027
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:15:41.050003,4616
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:16:41.055008,4758
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:17:41.049011,4932
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:18:41.055008,4364
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:19:41.045028,4427
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:20:41.052002,4790
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:21:41.04303,4663
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:22:41.049011,4837
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:23:41.040008,4990
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:24:41.062027,4675
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:25:41.037002,4533
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:26:41.04303,4611
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:27:41.05101,4943
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:28:41.057022,4289
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:29:41.047028,4501
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:30:41.03801,4375
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:31:41.044022,5021
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:32:41.05101,4580
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:33:41.042023,4675
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:34:41.031021,4188
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:35:41.053009,4328
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:36:41.044022,4502
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:37:41.037002,5117
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:38:41.04303,4548
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:39:41.033005,4486
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:40:41.040008,4691
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:41:41.04602,4816
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:42:41.052002,4218
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:43:41.059021,4201
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:44:41.049011,4250
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:45:41.056015,4660
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:46:41.062027,4337
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:47:41.055008,4455
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:48:41.04602,4833
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:49:41.053009,4896
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:50:41.042023,4462
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:51:41.050003,4218
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:52:41.055008,4462
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:53:41.06102,4741
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:54:41.053009,4554
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:55:41.059021,4253
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:56:41.050003,4428
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:57:41.041016,4584
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:58:41.031021,4712
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 20:59:41.037002,4948
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:00:41.059021,4934
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:01:41.050003,4885
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:02:41.041016,4600
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:03:41.047028,4143
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:04:41.054001,4252
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:05:41.060028,4274
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:06:41.097,3794
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:07:41.060028,4142
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:08:41.049011,3921
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:09:41.041016,4174
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:10:41.047028,4133
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:11:41.03801,3590
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:12:41.060028,4000
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:13:41.05101,4439
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:14:41.057022,4451
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:15:41.048004,4452
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:16:41.053009,4609
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:17:41.047028,3962
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:18:41.052002,4388
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:19:41.058029,4546
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:20:41.049011,4183
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:21:41.039001,3978
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 21:22:41.062027,4357
